word,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,cmv_concrete,cmv_valence,cmv_arousal,cmv_dominance
meanness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,3.09,5.19,5.09
motivator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
neutralization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
occultism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
perverseness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
phases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
ploy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,3.9,3.0,4.84
pronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.7,4.05,5.81
protectiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
quencher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
rebirth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,6.3,4.52,5.79
repulsiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
slipup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
smidge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.75,6.0,4.57
unshaken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
untruth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
vastness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,5.063900388098289,4.21066551674573,5.184823199655046
awfulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
casualness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
clownishness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
comradeship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
counterrevolution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
exultation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
frazzle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
horniness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
insurgence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
jubilation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
militarization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
redistribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
reinvention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
resurgence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
smallness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
stoicism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
unfamiliarity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
zinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.063900388098289,4.21066551674573,5.184823199655046
adorableness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
biodiversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
camaraderie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.85,4.09,6.32
chiding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
demerit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
demobilization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
duty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.33,3.71,4.0
flirtation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.78,6.29,5.78
functionary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
hullabaloo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
knucklehead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,3.79,4.82,4.64
midweek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
orderliness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
reassessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
rightness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
unchaste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.063900388098289,4.21066551674573,5.184823199655046
computerization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,5.063900388098289,4.21066551674573,5.184823199655046
distinctiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,5.063900388098289,4.21066551674573,5.184823199655046
habitability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,5.063900388098289,4.21066551674573,5.184823199655046
hassle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.95,3.83,4.83
counterargument,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
devaluation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
divulger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
enjoyment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,8.37,5.48,6.56
excruciate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
feminism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
gratefulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
homesickness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
initiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.09,4.29,4.68
inquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
miscommunication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
multiprocessing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
oversimplification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
permanency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
polytheist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
profiteering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
promiscuity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,3.95,6.0,5.41
seductiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
sentimentalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
switcheroo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
telepathy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.0,5.7,5.26
upsurge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
vividness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
witchery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
hex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.47,4.77,4.42
malcontent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.063900388098289,4.21066551674573,5.184823199655046
maleness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.063900388098289,4.21066551674573,5.184823199655046
voraciousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.063900388098289,4.21066551674573,5.184823199655046
whammy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,4.95,5.75,4.48
audiology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
beastliness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
cheapo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
clincher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
combativeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
directorship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
disorientation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,3.57,5.1,3.14
egotist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
enhancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,4.81,3.72,4.94
gripe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,3.42,4.24,5.0
heartbreak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.45,5.65,3.58
hyperinflation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
infarction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
leftist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
licensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
manliness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
musicology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
niceness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
reductionist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
remarriage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
rudeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.57,6.2,3.62
shamanism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
slothfulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
suddenness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
thanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,7.73,4.05,6.72
competitiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
deceitfulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
desensitization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
disgustingness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
disharmony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
dullness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
editorship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
foolery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
heartbreaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,3.76,4.45,5.0
impotency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
ineptness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
interconnection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
lifestyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.95,5.52,6.4
lightheartedness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
misidentification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
nullification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
psychodrama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
qualifications,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.37,4.76,6.19
reconfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
redevelopment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
reflexive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
relentlessness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
renegotiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
repressiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
rheumatology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
studiousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
subculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
voyeurism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
acquit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.6,4.56,5.45
deluxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,6.76,4.96,6.59
forensics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.86,4.36,5.14
globalization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.063900388098289,4.21066551674573,5.184823199655046
noncombat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.063900388098289,4.21066551674573,5.184823199655046
nonparticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.063900388098289,4.21066551674573,5.184823199655046
recompression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.063900388098289,4.21066551674573,5.184823199655046
titillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,5.063900388098289,4.21066551674573,5.184823199655046
academia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
antifeminist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
avoider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
brainwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
cancelation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
congrats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,6.94,4.05,5.96
deferment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
disorient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
domineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
emulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
freshness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,7.43,4.1,6.29
goner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,2.91,4.65,3.0
highlife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
humanness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
industrialization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
mistrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,4.15,3.29,4.3
newsbeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
predication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
pussyfoot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
reengage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
semipro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
totalitarianism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
ultralow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
watchfulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,5.063900388098289,4.21066551674573,5.184823199655046
baseness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
bluntness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
cautiousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
consistence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
countersuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
crises,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
decommission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
demineralization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
demoralization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
fierceness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
glamour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,6.0,5.05,6.09
governance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
lameness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
medievalism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
overreaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
scatterbrains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
slightness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
sooth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
sternness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
strangeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
unionism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.063900388098289,4.21066551674573,5.184823199655046
adjustability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.063900388098289,4.21066551674573,5.184823199655046
assertiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.063900388098289,4.21066551674573,5.184823199655046
cheater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.95,5.95,4.09
